;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
UF;Rodovia;km inicial;km final;Extensão (km);Data;Latitude;Longitude;ICMNP
AM;BR-230;530,000;531,000;1,000;03/03/2023;-7,7866077;-62,4007197;95,000
AM;BR-230;531,000;532,000;1,000;03/03/2023;-7,78050287;-62,4160364;98,750
AM;BR-230;532,000;533,000;1,000;03/03/2023;-7,77875436;-62,4204655;92,500
AM;BR-230;533,000;534,000;1,000;03/03/2023;-7,77216468;-62,4372345;98,750
AM;BR-230;534,000;535,000;1,000;03/03/2023;-7,7673916;-62,4460573;98,750
AM;BR-230;535,000;536,000;1,000;03/03/2023;-7,7673916;-62,4460573;83,750
AM;BR-230;536,000;537,000;1,000;03/03/2023;-7,7673916;-62,4460573;91,250
AM;BR-230;537,000;538,000;1,000;03/03/2023;-7,75300298;-62,4591997;98,750
AM;BR-230;538,000;539,000;1,000;03/03/2023;-7,75300298;-62,4591997;98,750
AM;BR-230;539,000;540,000;1,000;03/03/2023;-7,75300298;-62,4591997;98,750
AM;BR-230;540,000;541,000;1,000;03/03/2023;-7,75300298;-62,4591997;98,750
AM;BR-230;541,000;542,000;1,000;03/03/2023;-7,75300298;-62,4591997;63,750
AM;BR-230;542,000;543,000;1,000;03/03/2023;-7,73234532;-62,4945498;95,000
AM;BR-230;543,000;544,000;1,000;03/03/2023;-7,73234532;-62,4945498;92,500
AM;BR-230;544,000;545,000;1,000;03/03/2023;-7,73234532;-62,4945498;98,750
AM;BR-230;545,000;546,000;1,000;03/03/2023;-7,73234532;-62,4945498;92,500
AM;BR-230;546,000;547,000;1,000;03/03/2023;-7,73234532;-62,4945498;98,750
AM;BR-230;547,000;548,000;1,000;03/03/2023;-7,73234532;-62,4945498;91,250
AM;BR-230;548,000;549,000;1,000;03/03/2023;-7,70442557;-62,5467459;85,000
AM;BR-230;549,000;550,000;1,000;03/03/2023;-7,70442557;-62,5467459;88,750
AM;BR-230;550,000;551,000;1,000;03/03/2023;-7,70442557;-62,5467459;91,250
AM;BR-230;551,000;552,000;1,000;03/03/2023;-7,68971747;-62,5657051;91,250
AM;BR-230;552,000;553,000;1,000;03/03/2023;-7,68350476;-62,57346;88,750
AM;BR-230;553,000;554,000;1,000;03/03/2023;-7,68350476;-62,57346;98,750
AM;BR-230;554,000;555,000;1,000;03/03/2023;-7,67693453;-62,5818708;98,750
AM;BR-230;555,000;556,000;1,000;03/03/2023;-7,67693453;-62,5818708;91,250
AM;BR-230;556,000;557,000;1,000;03/03/2023;-7,67693453;-62,5818708;98,750
